,ids,mols,X,y
5931,,COC(=O)C1C(O)C(C)C(O)C(C)/C=C\C=C(/C)C(=O)Nc2c(C)c(OC(C)=O)c3C4=C(OCOC4=C(C)C(=O)c3c2O)/C(C)=C/C(C)(O)C(O)C(C)C1O,,4.0
5932,,C=CCCCCCCCCC(=O)O,,3.985
5933,,Nc1ccc2c(c1)O[Sn](c1ccccc1)(c1ccccc1)OC2=O,,5.336666666666667
5934,,COc1cccc(/N=N\C(=N/NC(=O)c2ccc(C)cc2)c2ccc(N(C)C)cc2)c1,,4.0
5935,,CSC(=N/N=C(\C)c1ccc(S(=O)(=O)N(C)c2ccccc2)cc1)SC,,4.0
5936,,COc1cc(C/N=c2/nc(N(C)C)ss2)cc(OC)c1OC,,5.0
5937,,O=C1c2ccccc2C(=O)c2c(NCCCN3CCOCC3)ccc(NCCCN3CCOCC3)c12,,5.38
5938,,O=Cc1ccc(N2CCN(c3ccc(C=O)cc3)CC2)cc1,,4.4
5939,,COc1cccc2c1C(=O)c1c(O)c3c(C[C@@](O)(C(=O)CO)C[C@@H]3OC3CC(N)C(O)C(C)O3)c(O)c1C2=O,,-0.45
5940,,N=C(N)c1ccc(NCCOCCNc2ccc(C(=N)N)cc2)cc1,,4.84
5941,,Cn1c(=O)nc2-c(nc3ccccc3n2-c2ccc(O)cc2)c1=O,,4.44
5942,,COc1ccc2[nH]cc(C(=O)C(=O)N[C@]34C[C@@H]5C[C@@H](C[C@@H](C5)C3)C4)c2c1,,4.58
5943,,C=C(CN1CCc2ccccc2C1)c1ccc(/C=C/C(=O)Nc2ccccc2N)cc1,,5.75
5944,,C1=Cc2c3c(c4OCOc4cc3ccn2)N1,,5.28
5945,,CC(C)(C)N(Cc1ccc2OCOc2c1)C(=O)/C=C\Sc1ccccc1,,4.33
5946,,NS(=O)(=O)c1cccc(-c2ccc3c(NC(=O)C4CC4)n[nH]c3c2)c1,,4.6
5947,,Nc1nc(-c2ccccc2)cc(-c2ccc(F)cc2)c1-c1ccc(Cl)cc1,,4.0
5948,,COC(NC(=O)Nc1ccc(C)cc1)(C(F)(F)F)C(F)(F)F,,4.46
5949,,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccccc1)CC2,,4.56
5950,,CCN(CC)CCCNc1ccc(C)c2c1c(=O)c1ccccc1s2,,6.26
5951,,CCCCC/C=C\C=C1\C(=O)C=C[C@@H]1C/C=C\CCCC(=O)O,,5.24
5952,,c1ccc(C2=NN(c3nc4ccccc4s3)C3(CCCCC3)N2)nc1,,4.56
5953,,CCCCCCCCCCCCCC(=O)O[C@H]1CC[C@H](NC(=O)[C@H](OC)[C@@H](O)[C@H](O)[C@@H](O)/C=C/C(C)C)C(=O)N(C)C1,,8.719999999999999
5954,,C/C(=N\NC(=S)NC1CCCCC1)c1nc2cccnc2[nH]1,,5.199999999999999
5955,,Cc1c(C#N)c2nc3ccccc3n2c(N=P(c2ccccc2)(c2ccccc2)c2ccccc2)c1CCCl,,5.0
5956,,COC(=O)CCC1=CCC2(SC)C(=O)Nc3c2c1ccc3,,4.0
5957,,O=C1Nc2ccccc2/C1=N/NC(=S)N1CCCCC1,,6.37
5958,,COc1cc(O)c(C(=O)/C=C/c2ccccc2)c(OC)c1,,4.99
5959,,CCC(C#N)N(Cc1cccc(CN(C(C)=O)C(C#N)CC)c1)C(C)=O,,4.0
5960,,Nc1c([N+](=O)[O-])nc(Cl)c2nncn12,,4.0
5961,,CC1(C)CCC[C@]2(C)[C@@H]1CC[C@@]13O[C@@H]1C1=C(CO)C(=O)O[C@]14O[C@@H]4[C@H]32,,5.095000000000001
5962,,COc1cc2c(cc1OC)-c1ncc3cc(OC)c(OC)c(OC)c3c1C2,,4.49
5963,,CCOc1ccc2c(c1)C(=O)c1c-2n(CCCBr)c(=O)c2cc([N+](=O)[O-])ccc12,,4.54
5964,,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)NCCc1ccccc1)OC)N(C)C(=O)C(NC(=O)[C@H](C(C)C)N(C)C)C(C)C,,9.403333333333334
5965,,O=C1c2ccccc2C(=O)c2c(/C=C\N3CCCCC3)ccnc12,,5.674
5966,,COC(=O)c1cc(C#Cc2cc(OC)ccc2OC)ccc1OC,,4.46
5967,,CN(N=O)C(=O)N(N)CCCCC(NC(=O)OCc1ccccc1)C(=O)OCc1ccccc1,,4.09
5968,,COc1nc(Cl)nc(N[C@H](C)c2c3ccccc3cc3ccccc23)n1,,4.56
5969,,NC(Cc1ccccc1)C(=O)OCN1C(=O)C2C3C=CC(C2C1=O)C1C2C(=O)N(COC(=O)C(N)Cc4ccccc4)C(=O)C2C31,,4.59
5970,,COc1ccc(-c2c(N)n(-c3cc(OC)cc(OC)c3)c(=O)c3cc([N+](=O)[O-])ccc23)cc1,,4.0
5971,,COC(=O)C(=O)C(/C(=N/N)C(=O)Nc1ccccc1C(N)=O)c1nc2ccc([N+](=O)[O-])cc2nc1O,,4.0
5972,,COc1ccc2nc3ccc(OC)cc3c([S+]([O-])CCCl)c2c1,,4.68
5973,,COc1cc(CCCl)c(CC2=NCCc3cc(OC)c(OC)cc23)cc1OC,,4.0
5974,,CC(C)C(C/C=C1/CC(CO)(COC(=O)C2CCCCC2)OC1=O)C(C)C,,4.9
5975,,O=C1CCCc2cc3c(cc12)CC1(C3)Cc2cc3c(cc2C1)C(=O)CCC3,,5.86
5976,,CC(Nc1ccc(Cl)c(Cl)c1)c1ccncc1,,4.98
5977,,C=C1CC2(CC(c3ccccc3C)OC(c3ccccc3C)C2)OC1=O,,5.073333333333333
5978,,COc1cc2c(cc1OC)c(=O)n(C)c1c2/C(=C/CCCI)c2cc3c(cc2-1)OCO3,,4.41
5979,,Cc1ccc(NC(=O)/C(CC2Nc3c(ccc4c3C(=O)c3ccccc3C4=O)NC2O)=N/NC(C)(C)C)cc1,,4.79
5980,,Oc1cccc2ccc(SSc3ccc4cccc(O)c4n3)nc12,,4.51
5981,,Oc1ccccc1Nc1nc2ccccc2c2c1cco2,,4.84
5982,,O=C(O)C(CS)NCc1c2ccccc2[n+]([O-])c2ccccc12,,4.0
5983,,COc1cc(/C=C/c2nn(C(=O)Nc3ccc(F)cc3)c(/C=C/c3ccc(O)c(OC)c3)c2)ccc1O,,5.609999999999999
5984,,CCP1(=O)N(C)[C@@H]2CCCC[C@H]2N1C,,4.0
5985,,CCN(CC)Cc1c(-c2ccc(OC)cc2)n2c(nc3ccccc32)s1,,4.5
5986,,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(N=O)c1,,4.5
5987,,COC(=O)C1=C(O)CCCC(CCC(C)=O)=C1,,4.02
5988,,CCOC(=O)c1cccc(/N=N/c2c(/C=C/C(=O)OC)[nH]cn2)c1,,4.4
5989,,CCC1(OC(C)=O)C(=O)OCc2c1cc1-c3nc4ccccc4cc3Cn1c2=O,,5.933333333333334
5990,,O=C(Nc1cccc(-n2ccc3c(NC(=O)c4ccccc4)nccc32)c1)c1ccc(Cl)c(C(F)(F)F)c1,,6.396666666666666
5991,,N#Cc1c(/C=C/c2ccccc2)c2c(CCCCC2)[nH]c1=S,,4.0
5992,,c1ccc(CC2COC(c3cccs3)=N2)cc1,,4.029999999999999
5993,,CC1(C)CC(=O)C(CCC(=O)/C=C/c2ccccc2)C(=O)C1,,4.0
5994,,C[C@]12CC[C@@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@H]1Cc1c(N2)n(-c2ccccc2)nc1,,5.47
5995,,O=C(/C=C/c1cc(O)c(O)cc1O)OCCc1ccccc1,,4.17
5996,,CC(C)(C)OC(=O)NC(Cc1c[nH]cn1)C(=O)N1CCCC1C(N)=O,,4.0
5997,,N=C(N)SCCN1CCCCC1,,4.25
5998,,CC(C)SC(=S)Sc1c(Cl)c(Cl)nc(Cl)c1Cl,,4.775
5999,,CN1CCN(CCCCCNc2cc3c4c(c(NCCCCCN5CCN(C)CC5)cc5C(=O)N(CCCCCN6CCN(C)CC6)C(=O)c2c54)C(=O)N(CCCCCN2CCN(C)CC2)C3=O)CC1,,5.54
6000,,COC(=O)C(NC(=O)C(CC(=O)OC(C)(C)C)NC(=O)OC(C)(C)C)C(O)c1ccccc1,,4.0
6001,,COc1cc(CNc2ccccc2C(=O)N2CCN(C(=O)c3nc4cc(-c5ccccc5)nn4c(-c4cc(OC)c(OC)c(OC)c4)c3)CC2)cc(OC)c1OC,,5.45
6002,,COc1cc(C2=C(c3ccc4ccccc4c3)COC2=O)cc(OC)c1OC,,7.236666666666667
6003,,O=C1Nc2ccc(Br)cc2/C1=C1/Nc2ccc(Br)cc2C1=O,,4.49
6004,,CC[C@]1(Cc2ccc(OC)c(OC)c2)C=[N+]([O-])O[C@H](OC2CCCC2(c2ccccc2)c2ccccc2)[C@@H]1OC(C)=O,,5.45
6005,,C=C(C)[C@@H]1CC[C@]2(C(=O)OC3OC(COC4OC(CO)C(OC5OC(C)C(O)C(O)C5O)C(O)C4O)C(O)C(O)C3O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]12,,6.005
6006,,COc1cc2ccnc3c2c(c1OC)-c1c-3ccc(=O)cc1,,4.74
6007,,O=[N+]([O-])c1ccc(-c2ccc(/C=N/n3c(S)nnc3-c3ccc(Cl)cc3)o2)cc1,,4.555
6008,,NCCCN1CCN(CC(=O)O)CCN(CCCN)CCN(CC(=O)O)CC1,,5.255
6009,,COc1ccc(-c2csc3c2[N+]2(C)C=CC=C2C3N2CCCC2)cc1,,4.4
6010,,Cc1cc2c(NCCC2)c(S(=O)(=O)c2ccc(Cl)cc2[N+](=O)[O-])c1,,4.42
6011,,CC(C)(C)C#C[P+](c1ccccc1)(c1ccccc1)c1ccccc1,,6.6
6012,,O=C(Nc1ccc(Cl)cc1)c1cc2ccccc2cc1O,,5.34
6013,,Cn1c(COC(=O)NC2CCCCC2)c(COC(=O)NC2CCCCC2)c2ccc3cc(Cl)c(Cl)cc3c21,,4.32
6014,,Cc1cc(S(=O)(=O)NC#N)c(S/C(=N\Nc2ccc([N+](=O)[O-])cc2)c2ccccc2)cc1Cl,,4.73
6015,,CC(=O)O[C@H]1CC2C(C3CC[C@H](C(C)CCC(N)=O)[C@]31C)[C@H](OC(C)=O)C[C@@H]1CC3(CC[C@]21C)OOC1(CCC(C)CC1)OO3,,5.91
6016,,O=C(/C=C/c1cccc(B(O)O)c1)c1cccc(B(O)O)c1,,5.67
6017,,CC(=O)c1c(CN(C)c2ccccc2)[n+]([O-])c2ccccc2[n+]1[O-],,4.33
6018,,CCCC[Sn](CCCC)(OC(=O)C1CCC(=O)N1)OC(=O)C1CCC(=O)N1,,5.7
6019,,CC1(C)N=C(N)N=C(N)N1c1cccc(CCCCOc2ccccc2)c1,,7.255000000000001
6020,,Cc1cnc2[nH]c(-c3c(C)ccs3)cc(=O)c2c1,,5.4
6021,,COC1(OC)CCCCCCCCC(OC)(OC)CCCCCCCC1,,4.0
6022,,O=C(Nc1ccccc1)N1CCN(C(=O)Nc2ccccc2)C1=S,,4.0
6023,,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)N1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,,4.92
6024,,COc1cc2c(cc1OC)c(=O)n(C)c1c2/C(=C/CCCCCBr)c2cc3c(cc2-1)OCO3,,5.04
6025,,O=C(O)CCC(=O)N1C/C(=C\c2ccccc2)C(=O)/C(=C/c2ccccc2)C1,,4.715
6026,,O=c1c(Sc2ncccn2)c(Sc2ncccn2)cnn1CCl,,4.785
6027,,CSc1nc(C)cc(N(C)c2ccccc2)n1,,4.54
6028,,COc1ccc2cc(C#Cc3ccc(-n4c(/C=C/c5cc(OC)c(OC)c(OC)c5)nc5ccccc5c4=O)c(C)c3)ccc2c1,,4.0
6029,,COC(=O)c1cc(Nc2ccc(O)c3c2C(=O)c2c([N+](=O)[O-])ccc(O)c2C3=O)cc(C(=O)OC)c1,,5.76
6030,,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4C[C@H](N5CCN(C)CC5)[C@H](OC(C)=O)[C@@]4(C)CC[C@@H]32)C1,,4.73
6031,,Cc1cccc2c(C(=O)O[C@H](C(N)=O)[C@]3(C)CO3)cccc12,,5.4350000000000005
6032,,Nc1ncc(Cl)c(NCC2(CO)CC(CCc3ccccc3)C2)n1,,4.675
6033,,Cc1cc(NCCCCCCCNc2cc(C)nc3cc(N)ccc23)c2ccc(N)cc2n1,,4.52
6034,,COc1ccc(-c2cc(N3CCN(c4ccccc4)CC3)c(C#N)c(=O)o2)cc1,,4.67
6035,,CCOC(=O)NC1=C(N2CC2)C(=O)C(NC(=O)OCC)=C(N2CC2)C1=O,,5.731199999999999
6036,,Cc1nn(-c2nc3ccccc3c(=O)n2-c2ccccc2)c(C)c1,,4.0
6037,,CCOC(=O)[C@@H](Cc1ccc(CCl)cc1)NC(C)=O,,4.01
6038,,O=C1c2ccccc2NC2C(O)c3ccccc3N12,,4.96
6039,,CCOC(=O)N1C/C(=C/c2ccc(F)cc2)C(=O)/C(=C/c2ccc(F)cc2)C1,,5.58
6040,,COc1ccc(-n2nc(C)c3c2N(C)[C@]2(C)C[C@@H]4[C@@]3(C)[C@@H]3C[C@]4(C2)N(C)c2c(c(C)nn2-c2ccc(OC)cc2)[C@H]3C)cc1,,5.48
6041,,CCOc1cccc(/C=N/NC(=O)c2cccc(Nc3ccnc(C(F)(F)F)c3)c2)c1O,,5.43
6042,,CNCCCNCCCN1C(=O)c2ccc3C(=O)N(CCCNCc4ccccc4OC)C(=O)c4c3c2c(cc4)C1=O,,6.24
6043,,COc1cc2c(cc1OCCCC(=O)Nc1cn(C)c(C(=O)Nc3cn(C)c(C(=O)Nc4cn(C)c(C(=O)NCCCN(C)C)c4)c3)c1)N=C[C@@H]1CCCN1C2=O,,4.95
6044,,CCCC(=O)Nc1cc([N+](=O)[O-])c([N+](=O)[O-])cc1OC,,4.86
6045,,O=c1cnn(C/C=C/CBr)c(=O)[nH]1,,4.77
6046,,COc1ccc(-c2cc(-c3ccc(Nc4nc(Nc5ccccc5)nc(Nc5ccc(Cl)cc5)n4)cc3)nc(N)n2)cc1,,4.69
6047,,COc1cc(C(=O)NC2CCc3cc(OC)c(OC)c(OC)c3-c3ccc(OC)c(=O)cc32)cc(OC)c1OC,,6.364999999999999
6048,,C/C(=N\NC(=S)NC(C)(C)C)c1ccccn1,,6.605
6049,,O=[N+]([O-])/C=C/c1cccc(F)c1,,5.38
6050,,Cc1ccc(NP(=O)(Oc2ccccc2)N(CCCl)CCCl)cc1,,4.32
6051,,CCN1CCC(CC(=O)Nc2n[nH]c3nnc(-c4cccc(F)c4F)cc23)CC1,,4.6
6052,,O=S(=O)(c1ccc(NC(=S)NCc2cccnc2)cc1)N1CCCCC1,,4.96
6053,,Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N)c(O)c5)cc4)C4CC5C6CC7CC5C3C(C7)C6C4)cc2)cc1O,,5.805
6054,,CC(=O)OCSc1ncnc2c1ncn2CN1CCOCC1,,4.35
6055,,COc1ccccc1NC(=S)N/N=C1\C(=O)Nc2ccccc12,,4.0
6056,,Clc1ccc(Cc2nc3ccccc3nc2-c2cccc(Br)c2)cc1,,4.77
6057,,O=C(CN1CCN(C(=O)c2ccco2)CC1)Nc1ccc(Cl)cc1C(=O)c1ccccc1Cl,,5.25
6058,,Oc1ccc(CN(Cc2ccc(C(F)(F)F)cc2)Cc2ccc(O)c3ncccc23)c2cccnc12,,7.640000000000001
6059,,COc1ccc2cc(/C=C/C(=O)c3ccc(Cl)cc3Cl)ccc2c1,,4.59
6060,,O=[As](O)(O)c1ccc(/N=N/c2ccc(O)cc2)cc1,,4.0
6061,,COc1cc2c(cc1OC)c(=O)cc(-c1cccc(N(C)C)c1)[nH]2,,5.390000000000001
6062,,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)Nc1ccc(C2=NNC(c3ccccc3O)C2)cc1,,4.6
6063,,CCOC(=O)c1c(C)n(C2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)c(=S)c(C#N)c1-c1cccc2ccccc12,,4.0
6064,,C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,8.0
6065,,O=C(/C=C\Nc1ccccc1O)C(Cl)(Cl)Cl,,4.32
6066,,CC(C)(C)C(=C[S+]([O-])/N=C/c1ccccc1)C(C)(C)C,,4.48
6067,,Cc1cc2c(C(=O)c3c(O)c(C4CC(C)(N(C)C)C(O)C(C)O4)cc(C4CC(N(C)C)C(O)C(C)O4)c3C2=O)c2c1c(=O)cc(C1(C)OC1C1OC1C)o2,,9.382
6068,,O=[N+]([O-])c1cn2nnnc2cc1,,4.34
6069,,N=c1[nH]c2cc(O)ccc2n2cc3c(F)cccc3c12,,5.9
6070,,CCOC(=O)c1c(C)n(Cc2ccccc2)c2c1cc(O)c1c2c2c(CCCC2)[nH]1,,5.19
6071,,COc1cccc2c1C1=CC(=O)CCC1C(C)(C)O2,,4.0
6072,,Clc1nc2c(C#Cc3ccccc3)ncnc2n1C1CCCCO1,,4.78
6073,,COc1ccc(C(=O)n2nc(/C=C/c3ccc(O)c(OC)c3)cc2/C=C/c2ccc(O)c(OC)c2)cc1,,5.86
6074,,O=C(NCCCNCCN1C(=O)c2cccc3cc([N+](=O)[O-])cc(c23)C1=O)c1cc(-c2ccccc2)nc2ccccc12,,5.48
6075,,COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C,,4.4
6076,,O=C1Nc2ccccc2/C1=C\c1ccc2nc(-c3ccc(C(F)(F)F)cc3)[nH]c2c1,,5.32
6077,,COc1cc(-c2c(O)c(=O)c3ccccc3o2)cc(OC)c1OC,,5.045
6078,,C=C(C)[C@H]1CC(=O)/C(C)=C\CC/C(C)=C/CC[C@@]2(C)O[C@@H]2C1,,4.8
6079,,CCN(CC)CCCNc1ccc([N+](=O)[O-])c2c1c(=N)c1ccccc1[nH]2,,6.27
6080,,CCO/C=N/C1=C(C#N)C(c2ccc(OC)c(OC)c2)c2c(O1)n(-c1ccccc1)nc2-c1ccccc1,,4.74
6081,,COc1cccc2c(NNc3ccc(Cl)cc3)c3ccc([N+](=O)[O-])cc3nc12,,4.9
6082,,C[C@]1(CO)CCC[C@@]2(C)C1CC[C@H]1C[C@@H]3C[C@]12CC[C@@]3(C)O,,4.15
6083,,CCOc1cc(NC(C)=O)ccc1C(=O)NNC(=O)c1ccccc1OC(C)=O,,5.17
6084,,COc1ccc([C@]23c4ccc(OC)cc4C[C@@]2(c2ccc([N+](=O)[O-])cc2)Cc2cc(OC)ccc23)cc1,,4.673333333333333
6085,,O=S1(=O)OCCOS(=O)(=O)C1Cc1cccc2ccccc12,,4.45
6086,,CC1=C(C(=O)Nc2ccc(Cl)c(C(=O)OC(C)C)c2)SCCO1,,4.29909090909091
6087,,O=c1cc(-c2cccnc2)[nH]c2cc3c(cc12)OCO3,,4.720000000000001
6088,,CN/N=C(/CC(=O)c1c(C)nc(-n2nc(-c3ccccc3)cc2-c2ccccc2)s1)C(=O)Nc1ccc(Cl)c(Cl)c1,,4.42
6089,,N#CC(C#N)=C1CCOc2ccc(F)cc12,,4.58
6090,,OCc1c[te]c(-c2ccccc2)c1,,4.2
6091,,CC1CCC2(NC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C,,4.69
6092,,O=C1/C(=C/c2ccc([N+](=O)[O-])s2)Oc2ccc(Cl)cc12,,6.365
6093,,CCCCCCCOc1ccc(/C=C\c2cc[n+](CCCCCCCC[n+]3ccc(/C=C\c4ccc(OCCCCCCC)cc4)cc3)cc2)cc1,,5.07
6094,,CCN(CC)CC(=O)O[C@]1(CC)C(=O)OCc2c1cc1-c3nc4ccccc4cc3Cn1c2=O,,7.625
6095,,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(CN3CCCC3)cc21,,4.6
6096,,CC(C)/C(Cl)=N/OC(=O)Nc1ccc(F)c(Cl)c1,,4.74
6097,,ClCc1cccc2c(CCl)cccc12,,5.06
6098,,COc1cc(-c2nc3c(c4c(CCCCCC4)s3)c(=O)[nH]2)cc(OC)c1OC,,5.71
6099,,CCCCCC(=O)OCC(=O)[C@H]1[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=C/C(=N/OC(=O)c5cccc6c5[nH]c5ccccc5c6=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,,4.69
6100,,O=C(c1ccc(Cl)cc1)c1no[n+]([O-])c1C(=O)c1ccc(Cl)cc1,,4.625
6101,,Cc1cc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc([N+](C)(C)C)cc2)ccc1N(C)C,,5.36
6102,,COc1ccc([C@H]2C=C(c3cc(F)c(Cl)cc3Cl)N=c3s/c(=C\c4ccc(-c5ccc(Cl)cc5Cl)o4)c(=O)n32)cc1,,4.0
6103,,COc1ccc2nc3cc([N+](=O)[O-])ccc3c(NNc3ccc(Cl)cc3)c2c1,,4.763333333333333
6104,,Cc1nc2c(O)cc3c4c([nH]c3c2nc1C)C(=O)CCC4,,5.62
6105,,COc1cc2c([nH]c(C(=O)N3CC(CCl)c4ccc([N+](C)(C)Cc5ccccc5[N+](=O)[O-])cc43)c2)c(OC)c1OC,,6.505
6106,,O=C(O)C1=NN(c2ccc(S(=O)(=O)O)cc2)C2(C1)C(Cl)C(=O)N2c1nc2ccccc2s1,,4.78
6107,,COC(=O)c1c(O)ccc2c1c1cc3ccccc3c(O)c1n2CCc1ccc(OC)c(OC)c1,,4.37
6108,,CC(=O)OCC1OC(n2c3c(CCC3)c(-c3ccco3)c(C#N)c2=S)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,,4.0
6109,,Cc1ccc(C)c(COCCOCn2ccc(N)nc2=O)c1,,4.0
6110,,COCC(=O)OC1CCn2c1nc1c2C(=O)C(C)=C(NC(C)=O)C1=N,,4.675
6111,,O=c1[nH]nc(-c2ccccc2)n1/N=C/c1ccc([N+](=O)[O-])cc1,,4.625
6112,,O=C(N[C@@H](Cc1ccccc1)B(O)O)[C@H](Cc1cccc2ccccc12)NC(=O)N1CCOCC1,,7.745
6113,,COc1ccccc1/C=C\C(=O)C1COCN1,,4.64
6114,,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)cc1,,4.995
6115,,CCNCCCCNCCCCNCCCCNCCCCNCC,,4.684
6116,,O=C1NC(c2cccc(OCc3ccccc3)c2)Nc2ccccc12,,6.885
6117,,CC1=C(N2CC2)C(=O)C(C)=C(N2CC2)C1=O,,6.95
6118,,CC1Cc2c(N)nc(N3CCOCC3)nc2NC1=O,,4.0
6119,,C/C(=N/NC(=S)N1CCCCCC1)c1ccccc1O,,5.220000000000001
6120,,Cc1cc2c(cc1C)sc(C=C(C(F)(F)F)C(F)(F)F)n2,,5.3975
6121,,COc1cc(C(=O)N[C@@H]2CCc3cc(OC)c(OC)c(OC)c3-c3ccc(SC)c(=O)cc32)cc(OC)c1OC,,7.43
6122,,CC(C)/C(Cl)=N/OC(=O)Nc1cccc(C(F)(F)F)c1,,4.715
6123,,COc1cc(C2CC(c3cccc(Nc4ccnc5cc(Cl)ccc45)c3)=NN2c2ccccc2)cc(OC)c1OC,,5.05
6124,,CCCC(=O)OCC1OC(n2cc(F)c(=O)[nH]c2=O)C(F)C1OC(=O)CCC,,4.99
6125,,COc1ccc(-n2c3c(CCc4ccccc4C3=O)c3c2ccc(O)c3CN2CCOCC2)cc1,,4.0
6126,,CCCCC/C=C1\CCC(CN2CCOCC2)C1=O,,4.6825
6127,,COc1ccc(O)c(/C=N\Nc2ccccc2)c1,,5.21
6128,,C/C(=N\Nc1nc2ccccc2o1)c1cccc[n+]1[O-],,4.61
6129,,O=CN1CCN(C(=O)c2ccc(Cl)cc2)C1=S,,4.83
6130,,CC(C)N(Cc1ccc(CN(C(=O)CCl)C(C)C)cc1)C(=O)CCl,,5.59
6131,,CN(CCCl)c1ccc(/C=C/C2=[N+](C)c3ccccc3C2(C)C)cc1,,6.05
6132,,[I-][Pt+2]([I-])([n+]1ccsc1)[n+]1ccsc1,,4.0
6133,,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,,4.038333333333333
6134,,C/C(=N\NC(=S)N1CC2CCC(CC2)C1)c1ccccn1,,7.195
6135,,COc1cc(/C=N/NC(=O)c2ccccc2Nc2cccc(C(F)(F)F)c2)cc(OC)c1OC,,5.445
6136,,CC(C)OC(=O)c1ccc(NCc2cc(O)ccc2O)cc1Cl,,4.925000000000001
6137,,CCC1(NC(=O)c2cc(F)c(F)c(F)c2F)C(=O)NC(=O)N(C(C)C)C1=O,,4.29
6138,,S=C(NCc1ccccc1)N/N=C/c1ccccn1,,5.369999999999999
6139,,COc1ccccc1CCN1CCN(CCCc2ccccc2)CC1,,4.07
6140,,O=C(/C=C\c1ccc(-c2ccccc2)cc1)c1cccs1,,4.1
6141,,COc1cccc2c1C(=O)c1c(O)c3c(C[C@@](O)(C(=O)CO)C[C@@H]3OC3CC(N)CC(C)O3)c(O)c1C2=O,,7.78181818181818
6142,,CCOC(=O)Nc1cc2c(N=C(c3ccccc3)CN2)c(N)n1,,8.666666666666666
6143,,[O-][S+](CCc1ccccc1)Nc1ccccc1,,4.0
6144,,CN(C)C(=S)/N=c1\ssc(=S)n1Cc1ccncc1,,4.48
6145,,Cc1noc(C)c1-c1cc(O)cc(C(O)c2ccccc2)c1,,4.65
6146,,COC(=O)C1=C(C(=O)OC)C2(c3ccccc3)OC1(c1ccccc1)c1cc3ccccc3cc12,,5.61
6147,,COc1ccc2c(c1)C(=O)c1c-2n(CCCCl)c(=O)c2cc([N+](=O)[O-])ccc12,,6.705
6148,,O=C1/C(=C/c2ccccc2)CN(C(=O)CCN2CCOCC2)C/C1=C\c1ccccc1,,5.1433333333333335
6149,,Nc1cc2cccc[n+]2c2cc(Cl)ccc12,,4.25
6150,,CCNC(=O)O[C@@H]1CC[N+]2([O-])CC=C(COC(=O)C(O)(CC)c3ccc(Cl)cc3)[C@@H]12,,4.0
6151,,CN(C)CCn1c2c(CCc3ccccc3-2)c2ccccc21,,4.82
6152,,Cc1nnc2nc(-c3ccc(Cl)cc3Cl)cc(-c3ccc(Cl)cc3)n12,,4.12
6153,,CC1=C[C@@]2(C[C@H](C)C3C(C[C@]4(C)C5CCC6C(C)(C)C(=O)CC[C@@]67C[C@@]57CC[C@]34C)O2)OC1=O,,4.78
6154,,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,,4.0
6155,,O=C1C=CC(=O)c2c1ccc(=O)cc2,,4.5233333333333325
6156,,[O-][n+]1c(CN2CCCCC2)nc2cccc3-c4ccccc4-c1c32,,4.8
6157,,CCOc1c(Cl)c(C(Cl)(Cl)Cl)ns1,,4.76
6158,,O=C(/C=C(O)/C(=C/C(=O)c1ccccc1)NN=C(c1ccccc1)c1ccccc1)c1ccccc1,,4.44
6159,,O=c1cc(-c2ccccc2)[nH]c2cc(-c3ccco3)nn12,,4.9
6160,,C1C[O+]2CC[O+]3CC[O+]4CC[O+]5CC[O+]1[V+3]2534.[Cl-],,4.21
6161,,CC(=O)ON=C1C=CC(=C(C#N)c2ccccc2)C=C1,,5.51
6162,,O=[N+]([O-])c1ccc(-n2nc3ccc4[n+]([O-])onc4c3n2)cc1,,4.91
