DeepBio_id,smiles,sweet
12097,CC(CCC1(O)OC2CC3C4CC(O)C5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7O)C(O)C6O)C(O)CC5(C)C4CCC3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O,0
12098,CC1(C)CC(O)C2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C=O)C5CCC34C)C2C1,0
12099,CC1(C)CC(O)C2(C)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(O)C(O)C6OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(O)=O)C(C)(C=O)C5CCC34C)C2C1,0
12100,CC1(C)CC2C3=CCC4C5(C)CCC(OC6OC(C(O)C(O)C6OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(O)=O)C(C)(CO)C5CCC4(C)C3(C)CCC2(C)C(=O)C1,0
12101,OC(CCCCCCCCC(O)=O)CCCCC(O)=O,0
12102,CCCCCCCCCCCCC(O)C1CCC(O1)C1CCC(CCCCCCCCCC(O)CC2=CC(C)OC2=O)O1,0
12103,CCCCCCCCCCCCC(O)C1CCC(O1)C1CCC(CCCCCCCC(O)CC2=CC(C)OC2=O)O1,0
12104,CC=C(C)C(=O)OC1CC(C=O)=CCCC(C)=CC2OC(=O)C(=C)C12,0
12105,CSCCCCCCC#N,0
12106,CC1OC(OCC2OC(OC3C(O)C(O)C(CO)OC3OCC(C)=CCCC(C)=CCCC(C)=CCCC(C)(OC3OC(CO)C(O)C(O)C3OC3OC(CO)C(O)C(O)C3O)C=C)C(O)C(O)C2O)C(O)C(O)C1O,0
12107,CC1OC(OCC2OC(OC3C(O)C(C)OC(OCC(C)=CCCC(C)=CCCC(C)=CCCC(C)(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C=C)C3O)C(O)C(O)C2O)C(O)C(O)C1O,0
12109,OC1=C2C3C(=O)OC(C4c5c(OC34C1=O)c(O)c1oc(=O)c3cc(O)c(O)c4oc(=O)c5c1c34)C1OC(=O)c3c2c(O)c(O)c(O)c3-c2c(O)c(O)c(O)cc2C(=O)OC2COC(=O)c3cc(O)c(O)c(O)c3-c3c(O)c(O)c(O)cc3C(=O)OC12,0
12110,CCOC1CC2C3=C(CCC3(C)CCC2(C)C(OC2OCC(O)C(O)C2O)C=C1C=O)C(C)C,0
12111,OCCCCC(O)CCC(O)CCC(=O)C(O)=O,0
12112,OC1Cc2c(O)cc(O)cc2OC1C1=CC(=O)C2(O)C1C1(C=C(O)C(=O)C(O)=C1C2=O)C1Oc2cc(O)cc(O)c2CC1OC(=O)c1cc(O)c(O)c(O)c1,0
12113,OC1=CC2(C3C(=CC(=O)C3(O)C(=O)C2=C(O)C1=O)C1Oc2cc(O)cc(O)c2CC1OC(=O)c1cc(O)c(O)c(O)c1)C1Oc2cc(O)cc(O)c2CC1OC(=O)c1cc(O)c(O)c(O)c1,0
12114,COC(=O)C=CC(C)=CC=CC(C)=CC=CC=O,0
12115,CC1C=C2C(COC2=O)C(O)C2CC(C)(C)CC12,0
12116,CC1C=C2C(COC2=O)C(O)C2CC(C)(C)CC12O,0
12117,OC(=O)c1cc(O)c(O)c(O)c1C1C2OC(=O)c3c1c(O)c(O)c(O)c3-c1c(O)c(O)c(O)c3-c4c(O)c(O)c(O)cc4C(=O)OC4COC(=O)c5cc(O)c(O)c(O)c5-c5c(O)c(O)c(O)cc5C(=O)OC4C2OC(=O)c13,0
12118,OC(=O)c1cc(O)c(O)c2OC34C(C5OC(=O)C3C(=C(O)C4=O)c3c(O)c(O)c(O)c4-c6c(O)c(O)c(O)cc6C(=O)OC6COC(=O)c7cc(O)c(O)c(O)c7-c7c(O)c(O)c(O)cc7C(=O)OC6C5OC(=O)c34)c12,0
12119,CCCCCCCCCCCCC=CCCC=CCCC=CCCCCCCCCCCC1=CC(C)OC1=O,0
12120,CCCCCCCCCCCCC=CCCC=CCCCCCCCCCCCCCCC1=CC(C)OC1=O,0
12121,CCCCCCCCCCCCCCCCC=CCCC=CCCCCCCCCCCC1=CC(C)OC1=O,0
12122,CCCCCCCCCCC=CCCC=CCCC=CCCCCCCCCCCCCC1=CC(C)OC1=O,0
12124,CCCCCCCCCCC=CCCC=CCCC=CCCCCCCCCCCC1=CC(C)OC1=O,0
12125,CC1C2C(CC3C4CCC5CC(=O)CCC5(C)C4CCC23C)OC11CCC(C)CN1,0
12126,CC1C2C(CC3C4CCC5CC(O)CCC5(C)C4CCC23C)OC11NCC(C)CC1OC(C)=O,0
12127,OCC(O)C(O)C(O)C1OC2=C(C1C1C(=O)C(=C(O)C=Cc3ccc(O)cc3)C(=O)C(O)(C3OC(CO)C(O)C(O)C3O)C1=O)C(=O)C(=C(O)C=Cc1ccc(O)cc1)C(=O)C2(O)C1OC(CO)C(O)C(O)C1O,0
12128,CCC(C)C1NC(=O)C(C(C)C)N(C)C(=O)C(Cc2c[nH]c3ccccc23)NC(=O)CN(C)C(=O)C(C(C)CC)N(C)C(=O)C(NC(=O)CN(C)C(=O)C(C(C)CC)N(C)C(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C(C(C)C)N(C)C(=O)C(C(C)C)N(C)C1=O)C(C)C,0
12129,CC(C)=CCCC(O)c1cc2cc(O)ccc2o1,0
12130,CC(C)CC(=O)OC1OC=C(COC2OC(CO)C(O)C(O)C2O)C2CC(O)C(O)(CO)C12,0
12131,CC(C1NC(=O)C23C1C(C)C1(C)OC1C2C=CCC(C)C=C(C)C(=O)C(=O)CCC3=O)c1c[nH]c2ccccc12,0
12132,CC(C)=CCCC1(C)Oc2c(O)ccc(CCC(=O)c3ccc(O)cc3O)c2C=C1,0
12133,OCCCCCCCCCCC(O)CCCCCCCCC(O)=O,0
12134,CC(C)=CCCC(C)=CCCC(C)(C=C)c1ccc(O)c(O)c1,0
12135,CCCCCCCCCCC(O)C1CCC(O1)C(O)CCC(O)C1CCC(CCCCCC(O)CC2=CC(C)OC2=O)O1,0
12136,CCCCCCCC(O)C(O)CC#CC#CC(O)C=C,0
12137,COc1cccc2c3OC(C)(C)C(O)C(O)c3c(=O)n(C)c12,0
12138,CCC(C=CC(C)C1CCC2C3CC(=O)C4CC(=O)CCC4(C)C3CCC12C)C(C)C,0
12139,COC1C2OC(=O)C3(CCCC(C)(C)C23)c2c(O)c(O)c(C(C)C)c(O)c12,0
12140,COC1C2OC(=O)C3(CCCC(C)(C)C23)c2c(O)c(O)c(C(C)C)c(OC)c12,0
12141,CCC=CCC=CC=CC(O)CCCCCCCC(O)=O,0
12142,CC(CCC1C(C)=CC(=O)CC1(C)C)OC1OC(COC2OC(C)C(O)C(O)C2O)C(O)C(O)C1O,0
12143,CC(CCC1C(C)=CC(=O)CC1(C)C)OC1OC(COC2OCC(O)(CO)C2O)C(O)C(O)C1O,0
12145,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCO,0
12146,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCO,0
12147,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCO,0
12148,OCC1C(COC1c1ccc2OCOc2c1)C(=O)c1ccc2OCOc2c1,0
12149,COC(=S)NCc1ccc(OC2OC(C)C(O)C(O)C2O)cc1,0
12150,COC(=S)NCc1ccc(OC2OC(C)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)cc1,0
12151,CCOC(=S)NCc1ccc(OC2OC(C)C(OC(C)=O)C(O)C2O)cc1,0
12152,CCOC(=S)NCc1ccc(OC2OC(C)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)cc1,0
12154,COC(=O)NCc1ccc(OC2OC(C)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)cc1,0
12155,CCOC(=O)NCc1ccc(OC2OC(C)C(OC(C)=O)C(OC(C)=O)C2OC(C)=O)cc1,0
12156,NCCOP(O)(=O)OCC(N)C(O)=O,0
12157,CC(C)C(C)C=CC(C)C1CCC2C3=CC(=O)C4(O)CC(O)CCC4(C)C3CCC12C,0
12158,CC(=C)CCOC1OC(COC2OCC(O)(CO)C2O)C(O)C(O)C1O,0
12159,COC(=O)CC1C(C(c2cc(O)c(O)cc12)c1ccc(O)c(O)c1)C(=O)OC,0
12160,CC(C)=CCOC1OC(COC2OCC(O)(CO)C2O)C(O)C(O)C1O,0
12161,CC(=O)OC1CCC2(C)C(COc3ccc4ccc(=O)oc4c3)C(C)(O)CCC2C1(C)C,0
12162,CC1OC(OC2C(O)C(O)C(CO)OC2OC2C(O)C(O)C(OC2OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(CCC43C)C(=O)OC3OC(COC(=O)CC(C)(O)CC(O)=O)C(O)C(O)C3O)C2(C)CO)C(O)=O)C(O)C(O)C1O,0
12163,CC1OC(OC2C(C)OC(OC3C(O)C(O)C(CO)OC3OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CCC(OC7OC(C(O)C(O)C7OC7OC(CO)C(O)C(O)C7OC7OC(C)C(O)C(O)C7O)C(O)=O)C(C)(CO)C6CCC5(C)C3(C)CC4)C(O)C2O)C(O)C(O)C1O,0
12164,CC1OC(OC2C(C)OC(OC3C(O)C(O)C(CO)OC3OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CCC(OC7OC(C(O)C(O)C7OC7OC(CO)C(O)C(O)C7OC7OC(C)C(O)C(O)C7O)C(O)=O)C(C)(C)C6CCC5(C)C3(C)CC4)C(O)C2O)C(O)C(O)C1O,0
12165,CC(CCC(C1C(O)CC2(C)C3=C(CCC12C)C1(C)CCC(OC(C)=O)C(C)(C)C1CC3)C(O)=O)C(C)=C,0
12166,COC1OC2(CC3CCC(O)C(C)C3(C)C(OC)C2=C1C)OC,0
12167,COC1OC2(CC3CCC(O)C(C)C3(C)C(OC(=O)C(C)=CC)C2=C1C)OC,0
12169,OCC1OC(Oc2c(O)cc(O)c(C(O)C=Cc3ccc(O)cc3)c2O)C(O)C(O)C1O,0
12170,COc1cc(cc(OC)c1O)-c1[o+]c2cc(O)cc3oc(cc(c1OC1OC(CO)C(O)C(O)C1O)c23)-c1ccc(O)cc1,0
12171,CC1CCC(O)C2(C)CC3OC(=O)C(=C)C3C=C12,0
12172,OC1COC(Oc2c3occc3cc3ccc(=O)oc23)C(O)C1O,0
12173,CC(C)(O)C1CC(C=C)C2(CC(=O)C(=C)CC2=O)O1,0
12174,OC1COC(OC1)C=Cc1ccccc1,0
12175,COc1cc(cc(OC)c1O)-c1[o+]c2cc(O)cc3oc(cc(c1OC1OC(COC(=O)C=Cc4ccc(O)cc4)C(O)C(O)C1O)c23)-c1ccc(O)cc1,0
12176,COC(=O)C=CC(C)=CC=CC(C)=CC=CC=C(C)C=CC=O,0
12177,COC(=O)C=CC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=CC(C)=O,0
12178,COC(=O)C=CC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=CC=O,0
12179,COC(=O)C=CC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=O,0
12180,COS(=O)SSSSSN,0
12181,CC1OC(Oc2ccc(CNC(=S)OC#N)cc2)C(O)C(O)C1O,0
12182,CCCCCCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C=CCCC=CCCCCCCCCCC,0
12184,CSCC(NC(=O)CCC(N)C(O)=O)C(O)=O,0
12185,CCN(CC)c1ccc2c(-c3ccc(cc3S(O)(=O)=O)S(O)(=O)=O)c3ccc(cc3[o+]c2c1)N(CC)CC,0
12186,OCC1OC(Oc2ccc(C=CC(=O)c3ccc(O)cc3O)cc2)C(OC2OCC(O)(COC(=O)C=Cc3ccc(O)cc3)C2O)C(O)C1O,0
12187,COc1cc(C=CC(=O)OCC2(O)COC(OC3C(Oc4ccc(C=CC(=O)c5ccc(O)cc5O)cc4)OC(CO)C(O)C3O)C2O)ccc1O,0
12188,CC1(C)CCC2(C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(COC7OCC(O)C(O)C7OC7OCC(O)C(O)C7O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC34C)C2C1)C(O)=O,0
12189,COc1cc2oc(cc(=O)c2c(O)c1OC1OC(C)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O)-c1ccccc1,0
4651,COc1cc(O)c2c(=O)c3ccc(O)c(O)c3oc2c1CC=C(C)C,0
12191,COc1cc(C=CC(=O)OCC2(O)COC(OC3C(O)C(O)C(CO)OC3Oc3ccc(cc3)C3CC(=O)c4ccc(O)cc4O3)C2O)ccc1O,0
12192,OCC1OC(Oc2ccc(cc2)C2CC(=O)c3ccc(O)cc3O2)C(OC2OCC(O)(COC(=O)c3c[nH]c4ccccc34)C2O)C(O)C1O,0
12193,Cn1c2ccccc2c2OC(C)(CC=CC(C)(C)O)C=Cc2c1=O,0
12194,Cn1c2ccccc2c2OC(C)(CC=CC(C)(C)OO)C=Cc2c1=O,0
12195,OCC1C(O)C(O)C2C(O)C(CN12)OC1OC(CO)C(O)C(O)C1O,0
12196,CCCCCCCCCCCCCCCC=CC=CC(=O)N1CCCCC1,0
12197,CC1C2C(CC3C4CC=C5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OCC(O)C(O)C4O)C3OC3OC(CO)C(O)C(O)C3O)C(O)C2O)OC11CCC(C)CN1,0
12198,CC1C(CCC2=CC(=O)C(CC12C)C(C)=C)OC(=O)C=CS(C)=O,0
12199,CC(C)C(C)CCC(C)C1CCC2C3CC(=O)C4CC(=O)CCC4(C)C3CCC12C,0
12200,CC(C)=CCCC(C)=CCc1c(CCC(=O)c2ccc(O)cc2O)ccc(O)c1O,0
12201,OC1Cc2c(O)c(C3C(O)C(Oc4cc(O)ccc34)c3ccc(O)c(O)c3)c(O)c(C3C(O)C(Oc4cc(O)ccc34)c3ccc(O)c(O)c3)c2OC1c1ccc(O)c(O)c1,0
12202,OC1Cc2c(O)cc(O)c(C3C(O)C(Oc4cc(O)ccc34)c3ccc(O)c(O)c3)c2OC1c1ccc(O)c(O)c1,0
12203,CC1OC(OCC2OC(Oc3cc(O)c4c(c3)oc(-c3ccc(O)c(O)c3)c(OC3OC(C)C(OC5OC(CO)C(O)C(O)C5O)C(O)C3O)c4=O)C(O)C(O)C2O)C(O)C(O)C1O,0
12204,CC12CC(O)CC(C)(C1C(C(O)=O)C13CC(CCC21)C(=C)C3)C(O)=O,0
12206,Cc1ccc(C)c(C=O)c1C,0
12207,Cc1cc(C)c(C=O)cc1C,0
12208,Cc1cc(C)c(C=O)c(C)c1,0
12209,Cc1cc(C=O)cc(C)c1C,0
12210,Cc1cccc(C)c1S,0
12211,CNCCc1ccc(O)c(O)c1,0
25901,CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C1CCC2C(=O)CC(O)=O,0
12212,CC(C)=CCCC(C1CCC2(C)C3=C(CCC12C)C1(C)CCC(OC(C)=O)C(C)(C)C1CC3)C(O)=O,0
12214,CC(C)c1ccc(C=O)cc1,0
12215,CC(C)C=C1OC(=O)C2=CC=CCC12,0
12216,CC(C)C=C1OC(=O)c2ccccc12,0
12217,CC(C)c1ccccc1O,0
12218,CCCCCC=CCCCCCCCCCCC=CC(=O)N1CCCCC1,0
12219,CCCCCC=CCCCCCCCCC=CC=CC(=O)NCC(C)C,0
12220,CCCCCC=CCCCCCCC=CC=CC(=O)NCC(C)C,0
12221,CCCCCC=CCCCCCCC=CC=CC(=O)N1CCCCC1,0
12222,CC(=O)C=CC=Cc1ccc2OCOc2c1,0
12223,CCOc1ccc(O)cc1,0
12224,CCCCOC(=O)c1ccccc1,0
12225,CCCCCOC(=O)CC(C)C,0
12226,CC(C)CC(=O)OC(C)C,0
12227,O=C(c1ccccc1)c1ccccc1,0
12229,CCCCC(=O)OC(C)(C)C1CCC(C)=CC1,0
12230,CC(=O)NC(Cc1cnc[nH]1)C(O)=O,0
12231,OC(=O)C=Cc1cccc(O)c1O,0
12232,Oc1ccccc1Br,0
12233,CCCCc1cc(C)ccc1O,0
12234,CCCC=C1OC(=O)c2ccccc12,0
12235,CC(C)(C)c1cc(O)ccc1O,0
12236,CC(C)(C)c1ccc(O)cc1,0
4666,CCCCCCCCCCCC(=O)OCCCC,0
12237,CC=CC(=O)OCC=C,0
12238,CC(C)(O)C=CCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(CC21C)OC1OC(CO)C(O)C(O)C1OC1OCC(O)C(O)C1O,0
12239,CC1CC2OC3CC4OC(=O)C=C(C)C4OC3(C)CC2OC2CCC3(C)OC4(C)CC5OC6CC7OC8(C)C(O)CC(CC(CO)CS(=O)CC(N)C(O)=O)OC8CC7OC6C=CCC5(C)OC4CC3OC12,0
12240,CC(C)CCCC(C)OC(C)=O,0
12241,Cc1cccc(O)c1,0
12242,Cc1ccc(O)cc1,0
12243,CC(=O)Oc1ccc(C)cc1,0
12244,COc1ccc(C)cc1,0
12245,Oc1ccc(Br)cc1Br,0
12246,Oc1c(Br)cccc1Br,0
12247,Oc1ccc(CC2NCCc3cc(O)c(O)cc23)cc1O,0
12248,CC1C2C3C(CC1=O)C2(C)CCC(=O)C3(C)C,0
12249,COC(=O)C(=CC1=C(C(O)=O)C23CCCC(C)(C)C2C(OC3=O)C1=O)C(C)C,0
12250,CCC(=C)CCC(C)C1CCC2(C)C3CCC4CC(=O)CCC44CC34CCC12C,0
12251,CC(CCC(=O)C(C)C)C1CCC2(C)C3CCC4C(C)C(=O)CCC44CC34CCC12C,0
12252,CCCCCCCCCCCCCCCC(=O)C=C(O)CCCCCCCCC(O)CCCC,0
12253,CCCCCCCCCCC1OC(CCC1O)C1CCC(O1)C(O)CCCCCCCCCCC(O)CC1=CC(C)OC1=O,0
12254,CCCCCCCCCCCCC(O)C1CCC(O1)C(O)CCC(O)CCCC(O)CCCC(O)CC1=CC(C)OC1=O,0
12255,CCC=CCC1C(CCCCCC(O)=O)C=CC1=O,0
12256,CCCCCCCCCCC(O)C1CCC(O1)C(O)CCCCC(O)CCCCCCCC(O)CC1=CC(C)OC1=O,0
12258,COC1=CC(=O)OC1(O)C(=O)CCCCCCCC=CCC=CCC=C,0
12259,CCCCCCCCCCC(O)C(O)CCC(O)C1CCC(O1)C1CCC(CCCCCCCC(O)CC2=CC(C)OC2=O)O1,0
12260,CCC(C)C1NC(=O)C(C(C)C)N(C)C(=O)C2CC3(O)C(Nc4ccccc34)N2C(=O)CN(C)C(=O)C(C(C)CC)N(C)C(=O)C(NC(=O)C(O)N(C)C(=O)C(C(C)C(C)OC(=O)CC(C)(C)O)N(C)C(=O)C(N(C)C(=O)CN(C)C(=O)C(C(C)C)N(C)C(=O)C(C(C)C)N(C)C1=O)C(C)(C)O)C(C)C,0
12261,CCCCCCCCC1OC(=C)CC1=O,0
12262,COC(=O)C=C(OC)C(=O)C(CCCCCCCC=CCC=CCC=C)C(=O)OC,0
12263,CCC(C)C1NC(=O)C(C(C)C)N(C)C(=O)C2CC3(O)C(Nc4ccccc34)N2C(=O)CN(C)C(=O)C(C(C)CC)N(C)C(=O)C(NC(=O)C(OC(C)=O)N(C)C(=O)C(C(C)C(C)OC(=O)CC(C)(C)O)N(C)C(=O)C(N(C)C(=O)CN(C)C(=O)C(C(C)C)N(C)C(=O)C(C(C)C)N(C)C1=O)C(C)(C)O)C(C)C,0
12264,CCC(C)C1NC(=O)C(C(C)C)N(C)C(=O)C2CC3(O)C(Nc4ccccc34)N2C(=O)CN(C)C(=O)C(C(C)CC)N(C)C(=O)C(NC(=O)C(OC(C)=O)N(C)C(=O)C(C(C)C(C)OC(C)=O)N(C)C(=O)C(N(C)C(=O)CN(C)C(=O)C(C(C)C)N(C)C(=O)C(C(C)C)N(C)C1=O)C(C)(C)O)C(C)C,0
12265,OC(=O)C1Cc2c([nH]c3ccccc23)C(N1)C(O)=O,0
12266,CCCCCCCCCCCCC(O)C1CCC(O1)C(O)CC(O)CCCCCC(O)CCC(O)CC1=CC(C)OC1=O,0
12267,CC(C)C1NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C2CCCN2C(=O)C(C)NC(=O)C(CO)NC1=O,0
12268,CC(C)CC1NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(C)NC(=O)C(CC(N)=O)NC(=O)C2CCCN2C(=O)C(NC(=O)CNC1=O)C(C)O,0
12269,CCCCCCCCCCC=CCCC(O)C(O)CCC(O)C1CCC(CCCCCCCC(O)CC2=CC(C)OC2=O)O1,0
12270,CC=C(C)C(=O)OC1CC2(C)OC(O)(C=C2)C(CO)=CC2OC(=O)C(=C)C12,0
12271,CC(C)C(C)C=CC(C)C1CCC2C3=C(CCC12C)C1(C)CCC(O)CC1=CC3=O,0
12273,CC(C)C(C)C=CC(C)C1CCC2C3=CC(O)C4(O)CC(O)CCC4(C)C3=CCC12C,0
12274,COc1cc2CC3c4cc(O)c(OC)cc4CC[N+]3(C)c2cc1O,0
12275,CCC(C)C(O)=C1C(=O)C(CC=C(C)C)(CC=C(C)C)C(=O)C(CC=C(C)C)(CC=C(C)C)C1=O,0
12276,CCCCCCCCCCCCCCCC(O)CC(O)CO,0
12277,Cn1c2c(O)cccc2c(=O)c2c(O)c(C3CC(C)(C)Oc4cc(O)c5c(c34)n(C)c3c(O)cccc3c5=O)c3OC(C)(C)C=Cc3c12,0
12278,CSC(C)SSCC=C,0
12279,CC(C(O)C=CC(C)=O)c1cc(O)c(C)cc1O,0
12281,CC(C)C(=O)CCC(C)C=C,0
12282,CC(C)C(=O)C(O)CC(C)C=C,0
12283,CC(CCC(=O)C(C)=C)C=C,0
12284,CC(=O)C=CC1C2(C)COC1(C)CC(=O)C2,0
12285,CC12CCC(O)C11CC(CC2)C2(C)COC1(C)O2,0
12286,CC(C)C(C)C=CC(C)C1CCC2C3=CC(O)C4(O)CC(O)CCC4(C)C3(O)CCC12C,0
12287,CCCCCCCCCCCCCC(=O)C=C(O)CCCCCCCCC(O)CCCCCC,0
12288,CSSC=CCS(C)=O,0
12289,CC(C)=CCCC(C)=CCCC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)CCC=C(C)CCC1OC1(C)C,0
12290,CCCC(=O)c1ccc(O)cc1O,0
12291,Oc1ccc(O)c(c1)C(=O)C=Cc1ccccc1,0
12292,Oc1ccc(cc1O)C(=O)C=Cc1ccccc1,0
12293,OC(=O)C=Cc1cc(O)cc(O)c1,0
12294,CC(C)c1cc(O)ccc1O,0
12296,CC(=O)C=CC=C(C)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,0
12297,COc1ccc(C)cc1OC,0
12298,Cc1ccc(O)c(O)c1,0
12299,Cc1cc(O)cc(C)c1O,0
12300,CN(C)c1ccc(cc1)N=Nc1ccccc1,0
12301,Cc1ccc(C=O)c(C)c1,0
12302,Cc1ccc(cc1C)C(O)=O,0
4678,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1O,0
12303,CC(CCC(C)C(C)=C)C1CCC2(C)C3CCC4CC(O)CCC44CC34CCC12C,0
12304,CC(CCO)CCC=C(C)CCC=C(C)CCC=C(C)C,0
12305,Cc1cccc(O)c1C,0
12306,COc1ccc(C)cc1C,0
12307,CCC=CCCOC(C)OCCC=CCC,0
12308,CCCCCC1CCOC(C)O1,0
12309,CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(C)=O)OC(C)=O,0
12310,CCOC(C)OC(C)=O,0
12311,CC1OC(=C)C(C(C)=O)=C1O,0
12312,CC(=O)Sc1ccoc1C,0
12313,CCC(CC(C)C(O)=O)C(N)=O,0
12314,CCC(C)(NC(=O)C=C)S(O)(=O)=O,0
12315,FC(F)(F)C(F)(F)C(F)(F)F,0
12316,CCCCC(=O)OCC=C,0
12318,OC(=O)CC1c2ccccc2-c2ccc3ccccc3c12,0
12319,Cc1ncc(CO)c(CO)c1O,0
12320,CCC(C)N,0
12321,CCCCSSCC,0
12322,CCCCOCCOCC(C)OCCCOC,0
12323,CCC(C)N=C=S,0
12324,CC(C)C1CCC(C)C2CCC(C)CC12,0
12325,COc1cccc(CC(CS(O)(=O)=O)Oc2ccc(CCCS(O)(=O)=O)cc2OC)c1O,0
12326,CC1(C)C2CCC(C2)C1=C,0
12327,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C2CCCC2CC1C(O)=O,0
12328,COC1C(O)C(CO)OC(OC2C(O)C(OS(O)(=O)=O)C(C)OC2COS(O)(=O)=O)C1OS(O)(=O)=O,0
12329,CC(C)CC(NC(=O)C(NC(=O)C(N)C(C)C)C(C)O)C(N)(N)O,0
12330,CC(C)CC(NC(=O)C(CCC(O)=O)NC(=O)C(CC(O)=O)NC(=O)C(CCC(O)=O)NC(=O)C(NC(=O)C(CCC(N)=O)NC(=O)C(CCC(O)=N)NC(=O)C(CCC(O)=N)NC(=O)C(CCC(O)=O)NC(=O)C(CCC(O)=O)NC(=O)C(COP(O)(O)=O)NC(=O)C(CCC(O)=N)NC(=O)C(N)Cc1ccccc1)C(C)O)C(O)=NC(CCC(O)=N)C(O)=NC(CC(O)=O)C(O)=NC(CCCCN)C(O)=O,0
12332,Oc1cccc(C(=O)NC2COC(=O)C(COC(=O)C(COC2=O)NC(=O)c2cccc(O)c2O)NC(=O)c2cccc(O)c2O)c1O,0
12333,O=C(OCC=Cc1ccccc1)c1ccccc1,0
12334,CCOC(=O)CC1(C)OCC(C)O1,0
12335,CCC(C)C1=NC(C)C(CC)S1,0
12336,CCC1SC(CC(C)C)=NC1C,0
12337,CC(C)C1OCC(C)O1,0
12338,CC(C)C1CCC(C)(S)CC1=O,0
12339,CC(C)=CCCC1(C)CC1C=O,0
12340,CCCCCC=CCCCO,0
12341,CCC=CCCCC(O)=O,0
12342,CC=C(C)C(=O)OCCC(C)CCC=C(C)C,0
12343,NCCCCC(N)C(=O)N1CCCC1C(=O)NCC(=O)NC(CCC(O)=O)C(=O)N1CCCC1C(=O)NCC(=O)N1CCCC1C(=O)NC(CCCCN)C(O)=O,0
12344,CCC=CCCC=CC(=O)NC1CC1,0
2740,CC1CCC2C(C)(C)C3CC12CCC3(C)O,1
12346,CCCCCCCC(=O)CC,0
12347,CCC=CCC=CC=CC=O,0
12348,CCCCCC=CCCCOC(C)=O,0
12349,CC1CC(=O)C=C2C=CC(CC12C)C(C)=C,0
12350,NCCC(=O)NC(Cc1cnc[nH]1)C(O)=O,0
12351,CCC1SSC(CC)S1,0
12352,CC(CCO)CCC=C(C)CCC=C(C)C,0
12353,CC1C2CCC(C)CC2OC1=O,0
12354,CC(=C)C1CCC2(C)CCC(=O)CC2(C)C1,0
12355,CC(=C)C1CCC(CC1)C=O,0
12356,CC(C)CC1NC(CC(C)C)SC(CC(C)C)S1,0
12357,OC(O)C(=O)c1ccccc1,0
12358,CC(C)CCOC(=O)CC(S)C(=O)OCCC(C)C,0
12359,CC(C)SSSC(C)C,0
12360,CCCC=CC(OC)OC,0
12362,CC=CC(=O)OC(C)(C)Cc1ccccc1,0
12363,CC(CCC1CC1(C)C)=CC=O,0
12364,CC1COC(C)O1,0
12365,CN(C)CCO,0
12366,CCOC1=C(O)C(C)OC1=C,0
12367,CC1OC(=C)CC1=O,0
12368,CC(=O)Sc1cc(C)oc1C,0
