NSC #,LC:A549/ATCC,smiles
693563,7.66,CCCC(=O)Nc1cc(/C=C/C(=O)N2CC(CCl)c3c2cc(OCc2ccccc2)c2[nH]cc(C)c32)n(C)c1
693568,4.3,NC(CCC(=O)NC(CSC(=O)N(O)c1ccc(Br)cc1)C(=O)NCC(=O)O)C(=O)O
693569,4.3,CCOC(=O)CNC(=O)C(CSC(=O)N(O)c1ccc(Cl)cc1)NC(=O)CCC(N)C(=O)OCC.Cl
693570,4.3,CCOC(=O)CNC(=O)C(CSC(=O)N(O)c1ccc(Br)cc1)NC(=O)CCC(N)C(=O)OCC.Cl
693571,6.695,CN(C)c1ccc(/C=c2/c3ccccc3n3c2cc(-c2ccccc2)[n+]3C)cc1.O=S(=O)([O-])C(F)(F)F
693572,6.425000000000001,COc1ccc2c(c1)/c(=C/c1ccc(N(C)C)cc1)c1cc(-c3ccccc3)[n+](C)n12.O=S(=O)([O-])C(F)(F)F
693573,5.415,CN(C)c1ccc(/C=c2/c3cc(O)ccc3n3c2cc(-c2ccccc2)[n+]3C)cc1.O=S(=O)([O-])C(F)(F)F
693576,6.385,CN(C)c1ccc(/C=C/c2cc(-c3ccccc3)[n+](C)n2-c2ccccc2)cc1.O=S(=O)([O-])C(F)(F)F
693592,4.76,CO[C@](C(=O)OC[C@H]1[C@@H](COC(C)=O)[C@@H]2O[C@H]1c1cc3c(cc12)OCO3)(c1ccccc1)C(F)(F)F
693619,4.52,c1ccc(/C(=N/Nc2ccncn2)c2ccccn2)cc1
693620,5.35,O=[N+]([O-])c1ccc(N/N=C(\c2ccccc2)c2ccccn2)nc1
693622,6.824999999999999,COc1ccc(/C(=N\Nc2ccccn2)c2ccccn2)cc1
693623,5.613333333333333,c1ccc(/C(=N/Nc2ccccn2)c2cccnn2)cc1
693624,4.58,Clc1cc(N/N=C(/c2ccccc2)c2ncccn2)ncn1
693625,5.4399999999999995,c1ccc(/C(=N/Nc2ccccn2)c2ncccn2)cc1
693626,5.5,c1ccc(/C(=N/Nc2cnc3ccccc3n2)c2ccccn2)cc1
693627,6.415,Clc1ccc(N/N=C(\c2ccccc2)c2ccccn2)nc1
693628,5.45,FC(F)(F)c1cnc(N/N=C(/c2ccccc2)c2ccccn2)c(Cl)c1
693629,5.52,FC(F)(F)c1cc(Cl)cnc1N/N=C(/c1ccccc1)c1ccccn1
693630,5.65,C/C(=N\Nc1nc2ccccc2s1)c1cccnn1
693631,5.48,C/C(=N\Nc1nc2ccccc2s1)c1cnccn1
693632,5.655,C/C(=N\Nc1nc2ccccc2s1)c1ccncn1
693633,5.646666666666666,C/C(=N\Nc1nc2ccccc2s1)c1cc(C)ncn1
693634,6.585,C/C(=N\Nc1nc2cc(F)ccc2s1)c1ccccn1
693635,6.609999999999999,C/C(=N\Nc1nc2cccnc2s1)c1ccccn1
693636,6.85,C/C(=N\Nc1nc2ccccc2s1)c1ncccn1
693637,7.02,C/C(=N\Nc1nc2ccccc2o1)c1cc(C)ncn1
693638,7.27,C/C(=N\Nc1nc2ccccc2o1)c1cc2ccccc2cn1
693639,7.04,C/C(=N\Nc1nc2ccccc2o1)c1ncccn1
693700,6.726666666666667,CC(=O)Oc1c2c(c(CC=C(C)C)c3c1C(=O)C1=C[C@H]4CC5C(C)(C)OC(C/C=C(/C)C(=O)O)(C4=O)[C@@]15O3)OC(C)(CCC=C(C)C)C=C2
693702,6.0649999999999995,CC(C)=CCC[C@]1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)O[C@]12C(=C[C@@H]4CC1C(C)(C)O[C@@]2(C/C=C(/C)C(=O)O)C4=O)C3=O
693714,4.555,CCCc1[nH]c2ccccc2c1-c1c(CCC)[nH]c2ccccc12
693718,4.15,COC(=O)C1CCC(=S)N1C(=O)OCc1ccccc1
693720,4.0,COC(=O)C1CCC(=S)N1C(=O)c1ccccc1
693765,4.3,COc1cc(OC)cc(OCc2ccc3nc(-c4ccccc4)c(Cl)nc3c2)c1
693766,4.4,COc1ccc(OCc2ccc3nc(-c4ccccc4)c(Cl)nc3c2)cc1
693767,4.71,CCOC(=O)CCC(NC(=O)c1ccc(OCc2ccc3nc(-c4ccccc4)c(Cl)nc3c2)cc1)C(=O)OCC
693769,4.0,N#Cc1ccc(OCc2nc3cc(C(F)(F)F)ccc3nc2-c2ccccc2)cc1
693773,4.41,Fc1ccc(OCc2ccc3nc(-c4ccccc4)c(Cl)nc3c2)cc1
693774,4.0,C#CCN(Cc1ccc2nc(-c3ccccc3)c(Cl)nc2c1)c1ccc(F)cc1
693776,4.0,Fc1ccc(OCc2nc3cc(C(F)(F)F)ccc3nc2-c2ccccc2)cc1
693804,4.0,N#CC1=CNc2sccc2S1(=O)=O
693806,4.0,Cc1oc(N)c(S(=O)(=O)c2cc3ccccc3[n+]([O-])c2N)c1C
693813,4.645,Cc1c2c(n(CCc3ccc(Cl)cc3)c1C)NC(c1ccccc1)C(C#N)S2(=O)=O
693815,4.53,O=C(Nc1sccc1S(=O)(=O)c1ccc(Cl)cc1)C(F)(F)F
693816,4.0,O=C(Nc1sccc1S(=O)(=O)c1ccccc1)c1ccccc1
693817,4.32,Cc1ccc(S(=O)(=O)c2ccsc2NC(=O)c2ccccc2)cc1
693852,4.47,Clc1c2ccccc2nc2c1[nH]c1ccccc12
693853,4.78,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)C12CC3CC(CC(C3)C1)C2
693854,4.0,O=C(O)C12C3C4(C(=O)O)C1C1(C(=O)O)C2C3(C(=O)O)C41
693857,4.72,CCOC(=O)C1C(c2ccc(OC)cc2)c2c(nn(-c3ccccc3)c2O)CC1(C)O
693858,4.62,CCOC(=O)C1C(c2ccc(OC)cc2)c2c(nn(-c3ccccc3)c2O)CC1(O)OCC
693859,4.0,CCOC(=O)C1C(c2ccc(O)c(OC)c2)c2c(n[nH]c2O)CC1(C)O
693861,4.0,C=CCOc1ccc(C2c3c(n[nH]c3O)CC(O)(OCC)C2C(=O)OCC)cc1OC
693867,4.625,Cc1ccc(Nc2c(C#N)[n+]([O-])c3cc(Cl)ccc3[n+]2[O-])cc1
693869,5.005,N#Cc1c(Nc2ccccc2)[n+]([O-])c2ccc(Cl)cc2[n+]1[O-]
693870,4.73,Cc1cc2c(cc1C)[n+]([O-])c(C#N)c(Cl)[n+]2[O-]
693871,4.65,Cl.Oc1c(CN2CCCC2)ccc2cccnc12
693872,5.2,CCN(CC)Cc1ccc2cccnc2c1O.Cl
693882,4.6850000000000005,CC/C(Cl)=N\OC(=O)Nc1ccc(F)c([N+](=O)[O-])c1
693883,4.585,C/C(Cl)=N/OC(=O)Nc1ccc(F)c([N+](=O)[O-])c1
693884,4.61,CCC/C(Cl)=N\OC(=O)Nc1ccc(F)c([N+](=O)[O-])c1
693885,4.62,CC(C)/C(Cl)=N\OC(=O)Nc1ccc(F)c([N+](=O)[O-])c1
693923,4.0,COC(=O)C1CCN(C(=O)OC(C)(C)C)CC1
693925,4.0,CC(C)(C)OC(=O)N1CCC(NC(=O)NC2CCN(C(=O)OC(C)(C)C)CC2)CC1
693983,4.64,C#CCn1c(=O)ccn(/C(=C\C(=O)OCC)C(=O)OCC)c1=O
693984,4.76,C#CCn1c(=O)ccn(/C(=C/C(=O)OCC)C(=O)OCC)c1=O
693985,4.7,C#CCn1c(=O)c(C)cn(/C(=C\C(=O)OCC)C(=O)OCC)c1=O
693986,4.79,C#CCn1c(=O)c(C)cn(/C(=C/C(=O)OCC)C(=O)OCC)c1=O
693987,4.0,CCOC(=O)/C=C(/C(=O)OCC)n1ccc(=O)n(Cc2cn(COCCOC(C)=O)nn2)c1=O
693988,4.385,CCOC(=O)/C=C(/C(=O)OCC)n1ccc(=O)n(Cc2cnnn2COCCOC(C)=O)c1=O
693990,4.0,CCOC(=O)/C=C(/C(=O)OCC)n1ccc(=O)n(Cc2cnnn2CCCCOC(C)=O)c1=O
693991,4.115,CCOC(=O)/C=C(\C(=O)OCC)n1ccc(=O)n(Cc2cn(COCCOC(C)=O)nn2)c1=O
693992,4.665,CCOC(=O)/C=C(\C(=O)OCC)n1ccc(=O)n(Cc2cnnn2COCCOC(C)=O)c1=O
693993,4.66,CCOC(=O)/C=C(\C(=O)OCC)n1ccc(=O)n(Cc2cn(CCCCOC(C)=O)nn2)c1=O
693995,4.0,CCOC(=O)/C=C(/C(=O)OCC)n1cc(C)c(=O)n(Cc2cn(COCCOC(C)=O)nn2)c1=O
693996,4.3,CCOC(=O)/C=C(/C(=O)OCC)n1cc(C)c(=O)n(Cc2cnnn2COCCOC(C)=O)c1=O
693997,4.57,CCOC(=O)/C=C(/C(=O)OCC)n1cc(C)c(=O)n(Cc2cn(CCCCOC(C)=O)nn2)c1=O
693998,4.0,CCOC(=O)/C=C(/C(=O)OCC)n1cc(C)c(=O)n(Cc2cnnn2CCCCOC(C)=O)c1=O
693999,4.56,CCOC(=O)/C=C(\C(=O)OCC)n1cc(C)c(=O)n(Cc2cn(COCCOC(C)=O)nn2)c1=O
694000,4.665,CCOC(=O)/C=C(\C(=O)OCC)n1cc(C)c(=O)n(Cc2cnnn2COCCOC(C)=O)c1=O
694001,4.71,CCOC(=O)/C=C(\C(=O)OCC)n1cc(C)c(=O)n(Cc2cn(CCCCOC(C)=O)nn2)c1=O
694002,4.609999999999999,CCOC(=O)/C=C(\C(=O)OCC)n1cc(C)c(=O)n(Cc2cnnn2CCCCOC(C)=O)c1=O
694071,5.455,CC(=O)c1cc2c(s1)C(=O)c1ccccc1C2=O
694072,5.715,CC(=O)c1csc2c1C(=O)c1ccccc1C2=O
694073,5.58,CC(=O)c1ccc2c(c1)C(=O)c1sc(C(C)=O)cc1C2=O
694074,4.78,C=C1C(=O)O[C@@H]2[C@H]1C[C@@H]1O[C@H]2[C@H](C)CC/C=C(\C)CCC[C@@]1(C)O
694075,4.765000000000001,C=C1C(=O)O[C@@H]2[C@H]1C[C@@H](O)C(=C)CC/C=C(\C)CCC[C@H](C)[C@H]2O
694076,4.78,C=C1C(=O)O[C@H]2C/C(C)=C/CC[C@]3(C)CCC[C@](C)(CC[C@@H]12)O3
694082,4.0,O=C1N[C@@H]([C@H](CCCCCO)OC(=O)c2ccccc2)CO1
694088,4.11,c1ccc(Cc2cccc3cc(-c4ccc(-c5ccccc5)cc4)[nH]c23)cc1
694095,4.0,CC(=O)ON(OC(C)=O)c1ccc(C)cc1
694099,4.37,Cc1cc(C)c(N)c(CO)c1
694100,4.135,Cc1cc(C)c(N)c(CO)c1
694104,4.46,Cc1cc(-c2ccc(C(=O)O)[nH]2)on1
69413,5.8149999999999995,COc1ccccc1/C=N\NC(=N)N/N=C/c1ccccc1OC
694160,4.19,Clc1ccc(Oc2ccc(/N=C/c3ccc(Cl)cc3Cl)cc2Cl)cc1
694168,4.75,CCOc1cc(C2SCC(=O)N2c2ccc(Oc3ccc(Cl)cc3)c(Cl)c2)ccc1O
694171,4.695,Cc1ccc(S(=O)(=O)N2C3C=CC(C3)[C@@H]2C(Cl)(Cl)Cl)cc1
694173,4.0,CSC1C(=O)Nc2ccc3ccccc3c21
694176,4.0,COC(=O)CCC1=CCC2(SC)C(=O)Nc3cccc1c32
694177,4.0,O=c1n(-c2ccccc2)c(=O)n2n1C1C=CC2CCCCCC1
694178,4.26,CC12CC1C(c1cccc([N+](=O)[O-])c1)(c1cccc([N+](=O)[O-])c1)N=N2
694212,4.0,CCc1cc(-c2nsc(=O)o2)c(S(=O)(=O)CC)s1
694214,4.0,O=C(O/N=c1/ccc(=O)/c(=N\OC(=O)c2ccccc2)c1=O)c1ccccc1
694220,4.369999999999999,NNc1nc2nonc2nc1NN
694226,4.6,N#C/N=C(/N)c1sc2nc3c(c(-c4ccc(Br)cc4)c2c1N)CCCC3
694230,4.43,O=C(NC(=S)NC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1
694234,4.529999999999999,Nc1ccc(S2(c3ccc(N)cc3)C=C(c3ccccc3)C(c3ccccc3)=C2)cc1
694253,5.21,O=C(Nc1nc2ccccc2s1)c1cc([N+](=O)[O-])ccc1Cl
694254,4.95,COc1ccc(-c2c(N)n(-c3nc4ccccc4s3)c(=O)c3cc([N+](=O)[O-])ccc23)cc1
694256,4.08,Cn1c([C@H](C#N)c2ncccc2[N+](=O)[O-])nc2ccccc21
694259,5.44,C[n+]1c2ccccc2n2c3ccccc3c(NCCc3ccccn3)c(C#N)c21.Cc1ccc(S(=O)(=O)[O-])cc1
694261,4.45,N#Cc1c(Cl)c2cc([N+](=O)[O-])ccc2n2c1nc1ccccc12
694262,5.48,C[n+]1c2ccccc2n2c3ccccc3c(NCCCN3CCOCC3)c(C#N)c21.Cc1ccc(S(=O)(=O)[O-])cc1
694264,5.36,N#C[C@@H](c1nc2ccccc2s1)c1ncccc1[N+](=O)[O-]
694265,5.285,Cn1c2ccccc2n2c3ncccc3c(=O)c(C#N)c12
694266,4.0,Cc1ccc(S(=O)(=O)O)cc1.Cn1c2ccccc2n2c3ccccc3c3nnc(N)c-3c12
694268,5.41,C[n+]1c2ccccc2n2c3ccccc3c(NCCCn3ccnc3)c(C#N)c21.Cc1ccc(S(=O)(=O)[O-])cc1
694269,5.74,COc1cccc(CCNc2c(C#N)c3n(c4ccccc4[n+]3C)c3ncccc23)c1.Cc1ccc(S(=O)(=O)[O-])cc1
694316,4.35,O=[N+]([O-])c1ccc2[nH]ncc2c1Cl
694341,4.0,O=C1CNc2cc(N3CCCCC3)ccc2N1
694342,5.109999999999999,CCOC(=O)CCC(NC(=O)c1ccc(Oc2nc3c(N)cc(C(F)(F)F)cc3nc2-c2ccccc2)cc1)C(=O)OCC
694456,6.725,CC(=O)Nc1cc(C(=O)Nc2cc(C(=O)N3CC(CCl)c4c3cc(N)c3ccccc43)nn2C)nn1C
694470,4.86,CCOC(=O)c1cc2c([nH]1)c(O)cc1c2ccn1Cc1ccccc1
694472,4.67,CCOC(=O)c1cc2c([nH]1)C(=O)CC1=C2CCN1Cc1ccccc1
694475,4.92,Cc1cc(-c2ccc(C(=O)C(c3ccccc3)(c3ccccc3)c3ccccc3)[nH]2)on1
694483,5.25,CC(C)COC(=O)OC(=O)c1ccc(N(C)Cc2cnc3nc(N)nc(N)c3n2)cc1
694484,5.23,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NCCCC(=O)O)cc1
694485,5.21,Nc1nc(N)c2nc(CN(C=O)c3ccc(C(=O)O)cc3)cnc2n1
694488,7.23,CC(=O)OCc1cnc2c3c(nc4ccccc4c13)C(=O)c1cccnc1-2
694489,5.73,C=C(C=O)c1c2c(nc3ccccc13)C(=O)c1ccccc1C2=O
694490,5.48,O=C1c2ccccc2C(=O)c2c1nc1ccccc1c2-c1cncc(-c2c3c(nc4ccccc24)C(=O)c2ccccc2C3=O)c1
694491,5.665,O=C1c2cccnc2C(=O)c2c1nc1ccccc1c2-c1ccc2c3c(nc4ccccc42)C(=O)c2cccnc2-c13
694493,5.4,O=C1c2cccnc2-c2nc(-c3cccnc3)cc3c2c1nc1ccccc13
694498,4.96,CCN(CC)CCCNc1nncc2cc3c([nH]c4ccccc43)c(C)c12
694500,5.886666666666667,Cc1cc[n+]([Pt+2]23[n+]4ccccc4-c4cccc([n+]42)-c2cccc[n+]23)cc1.F[B-](F)(F)F
694501,7.895999999999999,C=C1C[C@H]2C=Nc3cc(OCCCOc4cc5c(cc4OC)C(=O)N4CC(=C)C[C@H]4C=N5)c(OC)cc3C(=O)N2C1
694509,4.6899999999999995,C=C1C(=O)O[C@@H]2[C@H]1C[C@H]1O[C@]1(C)CC/C=C(\C)CCC[C@@H](C)[C@@H]2O
694520,4.0,CCOC(=O)C(CS)NC(=O)CCCCCCCC(=O)O
694527,4.0,CC1(C)CC(=O)c2c(nc3c(ccc4ccccc43)c2-c2ccc(NC(=O)CCCCCCCCC(=O)Nc3ccc(-c4c5c(nc6c4ccc4ccccc46)CC(C)(C)CC5=O)cc3)cc2)C1
694535,4.77,OCCCCCCCCCCCOc1ccc(C2OCC3(CC=CCC3)CO2)cc1
694536,5.225,O=[N+]([O-])c1ccc(N/N=C/c2ccc(OCCCCCCCCCCCO)cc2)c([N+](=O)[O-])c1
694559,4.0,O=C1NCc2ccccc2S(=O)(=O)n2cccc21
694564,4.0,COc1c(Sc2c(SCSc3cnc4ccccc4c3Sc3cnc4ccccc4c3OC)cnc3ccccc23)cnc2ccccc12
694565,5.0,O=c1c(Sc2c(SCSc3cnc4ccccc4c3Sc3c[nH]c4ccccc4c3=O)cnc3ccccc23)c[nH]c2ccccc12
694569,4.68,CCN(CC)C(=S)/N=C(\SC(=S)N(CC)CC)c1ccccc1
694610,5.34,C[C@H]1CCC/C=C/[C@@H]2C[C@H](O)C[C@H]2[C@H](O)C(O)C(O)C(=O)O1
694611,4.5,C[C@H]1CCCC(O)C(O)[C@@H]2C[C@H](O[Si](C)(C)C(C)(C)C)C[C@H]2[C@H](O[Si](C)(C)C(C)(C)C)C(O)C(O)C(=O)O1
694612,4.28,COC(=O)CS(=O)(=O)[C@H]1CC(=O)O[C@@H](C)CCCC2OC2[C@@H]2C[C@H](O)C[C@H]2[C@@H]1O
694614,4.44,Cc1cnc2sn(-c3ccc(Br)cc3)c(=O)c2c1
694616,4.37,O=c1c2cc([N+](=O)[O-])cnc2sn1-c1ccc(Br)cc1
694619,4.77,Cc1cnc2sn(-c3ccc(Oc4ccccc4)cc3)c(=O)c2c1
694620,4.0,O=c1c2cc([N+](=O)[O-])cnc2sn1-c1ccc(Oc2ccccc2)cc1
694621,4.16,COc1ccc(-n2sc3ncccc3c2=O)cc1
694623,4.85,CCCCc1ccc(-n2sc3ncccc3c2=O)cc1
694624,4.89,CCCCc1ccc(-n2sc3ncc([N+](=O)[O-])cc3c2=O)cc1
694628,4.02,Cc1cnc2c(c1)C(=O)N(c1ccc([N+](=O)[O-])cc1)S2(=O)=O
694631,4.0,CCCCc1ccc(N2C(=O)c3cc([N+](=O)[O-])cnc3S2(=O)=O)cc1
694667,4.3,CN1C(=O)[C@@]2(C=CC3(CC2)OCCO3)c2ccccc21
694673,4.89,C[C@@H](NC(=O)OC1C=CC2(CC1)C(=O)N(C)c1ccccc12)c1cccc2ccccc12
694675,4.21,CN(C(=O)C1=CCCCCC1)c1ccccc1I
694679,4.55,O=C(C1=CCC2(CC1)OCCO2)N(Cc1ccccc1)c1ccccc1I
694680,4.63,C[Si](C)(C)CCOCN(C(=O)C1=CCC2(CC1)OCCO2)c1ccccc1I
694681,4.0,Cc1ccc(S(=O)(=O)N/N=C2\C=CC3(CC2)C(=O)N(I)c2ccccc23)cc1
694684,4.64,COC(C/C(=C/CO[Si](C(C)C)(C(C)C)C(C)C)C(=O)Nc1ccccc1I)OC
694687,4.44,COC(CC1(/C=C/O[Si](C(C)C)(C(C)C)C(C)C)C(=O)N(COCC[Si](C)(C)C)c2ccccc21)OC
694688,4.8100000000000005,COC(CC1(CCNc2ccccc2)C(=O)N(COCC[Si](C)(C)C)c2ccccc21)OC
694689,4.54,COC(C/C(=C/CO[Si](C(C)C)(C(C)C)C(C)C)C(=O)N(C(=O)OC(C)(C)C)c1ccccc1I)OC
694691,4.43,COC(C/C(=C/CO[Si](C(C)C)(C(C)C)C(C)C)C(=O)N(COCC[Si](C)(C)C)c1ccccc1I)OC
694692,4.97,C=CC(C)(C)/C(=C\CO[Si](C(C)C)(C(C)C)C(C)C)C(=O)N(C)c1ccccc1I
694693,4.0,C=CC(C)(C)C(=C)C(=O)Nc1ccccc1I
694698,4.42,COC(=O)c1c(C)c2c(c(C)c1C(=O)OC)-c1c(C)ccc3ccc(C)c-2c13
694766,4.0,COc1nc(N)c(NC2OC(CO)C(O)C2O)c(=O)[nH]1
694859,4.0,N#CCCN(CCCN(C(=O)Nc1ccc(NC(=O)N(CCCN(CCC#N)C(N)=O)c2ccccc2)cc1)c1ccccc1)C(N)=O
694909,4.0,CC(C)=C[C@@H]1C[C@H](n2cc(C)c(=O)[nH]c2=O)ON1CCO
694947,4.49,CCOC(=O)c1ccc(C(O)C([Ac])C(=O)OC(C)(C)C)[nH]1
694950,4.755,COC1(OC)CCN(Cc2ccccc2)C1=O
694955,4.0,CCOC(=O)c1ccc(C(=O)/C(C#N)=C2\CCCN2)n1C
694956,4.0,CCOC(=O)c1ccc(C(=O)/C(C(C)=O)=C2\CCCN2C)n1C
694957,4.63,CCOC(=O)c1cc(Br)c(-c2onc(C)c2Br)n1C
694978,4.0,COC(=O)C1CC2C=CC1N(C(=O)OCc1ccccc1)C2
694980,4.0,C=CCN(c1cc(OC)c(NC(C)=O)cc1[N+](=O)[O-])S(C)(=O)=O
694981,4.0,C=CCN(c1cc(OC)c2[nH]cc(C)c2c1[N+](=O)[O-])S(C)(=O)=O
695020,5.68,C1=C\CCCCN2C[C@H]3CCCC/C=C\CCCCN4CC[C@@H]([C@H](CCCCCC/1)C4)[C@H](C3)C2
695040,4.79,CC(=O)Oc1ccc(/C=C/C(=O)OCCOC(=O)/C=C/c2ccc(OC(C)=O)c(OC(C)=O)c2)cc1OC(C)=O
695041,4.595,O=C(NNC(=O)c1ccccc1O)c1cccc(Br)c1
695044,4.27,O=C(NNC(=O)c1ccccc1O)c1cccs1
695046,4.25,O=C(NNC(=O)c1ccccc1Cl)c1ccccc1O
695053,4.0,S=C(Nc1cccc(Cl)c1)Nc1ccccn1
695055,4.0,COc1ccccc1NC(=S)Nc1cccc(C)n1
695057,4.0,Cc1ccnc(NC(=S)Nc2ccccc2Cl)c1
695059,4.0,Cc1ccnc(NC(=S)Nc2cccc(Cl)c2)c1
695061,4.0,COc1ccccc1NC(=S)Nc1cc(C)cc(C)n1
695062,4.68,Cc1cc(C)nc(NC(=S)Nc2cccc(Cl)c2)c1
695063,4.0,Cc1cc(C)nc(NC(=S)Nc2ccc(Cl)cc2)c1
695065,4.475,Cc1c(/C=N/NC(=S)Nc2ccc(Cl)cc2)c(=O)n(-c2ccccc2)n1C
695067,4.0,Cc1c(NC(=S)NN)c(=O)n(-c2ccccc2)n1C
69509,5.84,CCCCCCCCCCCC(c1ccccc1)[N+](C)(C)C.Cc1ccc(S(=O)(=O)[O-])cc1
695152,4.0,CC(=O)OCCCCN1C(=O)CSc2ccccc21
695163,4.605,COc1ccc(/C=C/C(=O)c2nc3ccccc3[nH]2)cc1
695164,4.34,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)c1nc2ccccc2[nH]1
695170,4.484999999999999,Nc1cc2c3c(c1)Oc1cc(N)cc4c1C3c1c(cc(N)cc1O4)O2
695172,4.0,C[C@@]12c3c4ccc(C=O)c3Oc3ccc(C=O)c(c31)Oc1c(C=O)ccc(c12)O4
695174,4.0,Cc1ccc(S(=O)(=O)N(CCN2C(=O)c3ccccc3C2=O)c2cc3c4c(c2)Oc2cc(N(CCN5C(=O)c6ccccc6C5=O)S(=O)(=O)c5ccc(C)cc5)cc5c2C4(C)c2c(cc(N(CCN4C(=O)c6ccccc6C4=O)S(=O)(=O)c4ccc(C)cc4)cc2O5)O3)cc1
695175,4.68,Cc1ccc(S(=O)(=O)N(CCNC(=O)c2cccc(O)c2O)c2cc3c4c(c2)Oc2cccc5c2C4(C)c2c(cccc2O3)O5)cc1
695176,4.59,Cc1ccc(S(=O)(=O)N(CCN)c2cc3c4c(c2)Oc2cccc5c2C4c2c(cccc2O3)O5)cc1
695177,4.0,COC(=O)C(=O)Nc1cc2c3c(c1)Oc1cccc4c1C3(C)c1c(cccc1O2)O4
695180,4.06,C[C@]12c3c4cc(NC(=O)C(=O)NCc5ccc(-c6ccccn6)nc5)cc3Oc3cc(NC(=O)C(=O)NCc5ccc(-c6ccccn6)nc5)cc(c31)OC1C=C(NC(=O)C(=O)NCc3ccc(-c5ccccn5)nc3)C=C(O4)C12
695214,4.84,CC(C)[Si](OC12CCC(CC1O)CC2C(=O)O)(C(C)C)C(C)C
695215,4.98,CC(C)[Si](OC12CCC(CC1O)CC2CO)(C(C)C)C(C)C
695228,4.0,C=CC[C@@H]1C(=O)[C@@]2(O[Si](C(C)C)(C(C)C)C(C)C)CC[C@@H]1C[C@H]2NC(=O)OCC(Cl)(Cl)Cl
695251,4.03,Cc1c(C#N)c2ccccc2c2nc3ccccc3n12
695264,4.53,N#Cc1cc(Sc2ccc(N)c(C#N)c2)ccc1N
695265,4.0,O=C(O)c1cc(Sc2ccc([N+](=O)[O-])c(C(=O)O)c2)ccc1[N+](=O)[O-]
695267,8.0,Nc1nc(N)c2cc(Sc3ccc4nc(N)nc(N)c4c3)ccc2n1
695301,4.0,N#CCCN(CCC#N)c1ccc(/C=C2\N=C(c3ccccc3)N(c3ccccc3)C2=O)cc1
695302,4.0,N#CCCN(CCC#N)c1ccc(/C=C2\N=C(c3ccccc3)N(c3ccc(Cl)cc3)C2=O)cc1
695304,4.0,COc1ccc(N2C(=O)/C(=C/c3ccc(N(CCC#N)CCC#N)cc3)N=C2c2ccccc2)cc1
695306,4.0,N#CCCN(CCC#N)c1ccc(/C=C2\N=C(c3ccccc3)N(c3ccc(C(=O)O)cc3)C2=O)cc1
695313,4.0,CCOC(=O)c1nc2ccccc2nc1Oc1ccc(F)cc1
695315,4.27,CCOC(=O)c1nc2ccc(C(F)(F)F)cc2nc1Oc1cc(OC)c(OC)c(OC)c1
695317,4.0,CCOC(=O)c1nc2ccccc2nc1Oc1ccc(C(=O)OC)cc1
695329,4.72,O=[N+]([O-])c1ccc(NC(=S)Nc2ccccn2)cc1
695368,4.865,CC(=O)NCCC1CN(C(=O)/C=C\I)c2ccccc21
695369,4.56,CC(=O)NCCC1CN(C(=O)/C=C\C#C[Si](C)(C)C)c2ccccc21
695394,5.233333333333333,CCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](O)CCCCCCCCCC[C@@H]3CC(CC(C)=O)C(=O)O3)O2)O1
695395,5.255,CCCCCCCCCC[C@@H](O)[C@H]1CC[C@@H]([C@H]2CC[C@H]([C@H](O)CCCCCCCCCC[C@@H]3CC(CC(C)=O)C(=O)O3)O2)O1
695399,4.999999999999999,CCCCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](O)CCCCCC[C@@H](O)CC3=C[C@H](C)OC3=O)O2)O1
695400,5.87,CCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](O)CC[C@H](O)CCCCCCCC3=C[C@H](C)OC3=O)O2)O1
695404,5.27,CCCCCCCCCCCC[C@H](O)[C@H]1CC[C@H]([C@H](O)CCCC[C@H](O)CCCCC[C@@H](O)CC2=C[C@H](C)OC2=O)O1
695405,5.365,CCCCCCC(O)C(O)CCC(O)C1CCC(CCCCC(O)CC2=CC(C)OC2=O)O1
695408,5.0233333333333325,CCCCCCCCCCC(O)C1CCC(C2CCC(C(O)CCCCC(O)CCCCCC(O)CC3=CC(C)OC3=O)O2)O1
695409,5.4799999999999995,CCCCCCCCCCCCC(O)[C@H]1CC[C@H](C(O)CCCCCC(=O)CCCCC2CC(C(C)=O)C(=O)O2)O1
695571,4.535,Cc1sc(C)c2c1C(=O)CC2N.Cl
695572,4.0,Cl.NC1CC(=O)c2cc(Cl)sc21
695583,4.3,CC1C(OC2O[C@@H]3O[C@@]4(C)CC[C@H]5[C@H](C)CC[C@@H](C2C)[C@]53O4)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@]42O3
695585,5.0649999999999995,COc1cc2cc(C(=O)N3CC(CCl)c4c3cc(NC(=O)OCc3ccc([N+](=O)[O-])cc3)c3ccccc43)[nH]c2c(OC)c1OC
